"listing__logo--link href","jsMerchantLogo src","listing__name--link","listing__name--link href","listing__title--wrap href","listing__address--full","jsMapBubbleAddress","jsMapBubbleAddress 2","jsMapBubbleAddress 3","jsMapBubbleAddress 4","listing__direction","listing__direction href","jsPreventBubbleMobile","jsPreventBubbleMobile href","merchant__status-text","merchant__status-text href","mlr__submenu__item","mlr__item__cta href 2","serpMessage 2","mlr__item__cta href 3","serpMessage 3","ypModal href","serpMessage 4","serpMessage 5"
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Vance-Plumbing-Heating-LTD/104170943.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Vance Plumbing & Heating LTD","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Vance-Plumbing-Heating-LTD/104170943.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Vance-Plumbing-Heating-LTD/104170943.html",", ,","51 Fourth St","New Glasgow","NS","B2H 1C9","Get directions","https://www.yellowpages.ca/merchant/directions/104170943/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Vance-Plumbing-Heating-LTD/104170943.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-752-3205","https://www.yellowpages.ca/merchant/directions/104170943/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical-Ltd/104812293.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Those Guys Plumbing & Electrical Ltd.","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical-Ltd/104812293.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Those-Guys-Plumbing-Electrical-Ltd/104812293.html",",","New Glasgow","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-301-3036","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/North-Shore-Plumbing/102338696.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/resize/54c15672-1e9f-4021-b8c0-2a3c5fb20d16_yp-serp-thumbnail.jpg","North Shore Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/North-Shore-Plumbing/102338696.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/North-Shore-Plumbing/102338696.html",", ,","2478 Highway 326","Tatamagouche","NS","B0K 1V0","Get directions","https://www.yellowpages.ca/merchant/directions/102338696/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  7:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/North-Shore-Plumbing/102338696.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-957-2764","https://www.yellowpages.ca/merchant/directions/102338696/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/72d28460db3366c7a5e9ed7a2549c60956261b2b?redirect=http%3A%2F%2Fnsplumbing.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/North-Nova-Construction/101533424.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","North Nova Construction","https://www.yellowpages.ca/bus/Nova-Scotia/North-Nova-Construction/101533424.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/North-Nova-Construction/101533424.html",",","501 Carmichael St","NS","","","Get directions","https://www.yellowpages.ca/merchant/directions/101533424/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-755-3308","https://www.yellowpages.ca/merchant/directions/101533424/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Services/101680410.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Ross Macdonald Plumbing & Burner Services","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Services/101680410.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Services/101680410.html",", ,","501 Carmichael St","New Glasgow","NS","B2H 5T1","Get directions","https://www.yellowpages.ca/merchant/directions/101680410/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Services/101680410.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-695-3002","https://www.yellowpages.ca/merchant/directions/101680410/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/1b83d3be78fb14a455b279df41de9b7904ce9c16?redirect=http%3A%2F%2Fwww.rmacdonald-plumbing.com%2F","Search nearby","javascript:void(0);","Message","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Service-Ltd/8054787.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Ross Macdonald Plumbing & Burner Service Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Service-Ltd/8054787.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Service-Ltd/8054787.html",", ,","501 Carmichael St","New Glasgow","NS","B2H 5T1","Get directions","https://www.yellowpages.ca/merchant/directions/8054787/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Ross-Macdonald-Plumbing-Burner-Service-Ltd/8054787.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-695-3002","https://www.yellowpages.ca/merchant/directions/8054787/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/1b83d3be78fb14a455b279df41de9b7904ce9c16?redirect=http%3A%2F%2Fwww.rmacdonald-plumbing.com%2F","Search nearby","javascript:void(0);","Message","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Hoetten-Rolph-Plumbing-Heating/778771.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Hoetten Rolph Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Hoetten-Rolph-Plumbing-Heating/778771.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Hoetten-Rolph-Plumbing-Heating/778771.html",",","Tatamagouche","NS","B0K 1V0","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-657-3943","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Maverick-Plumbing-Services/7094358.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Maverick Plumbing Services","https://www.yellowpages.ca/bus/Nova-Scotia/Maverick-Plumbing-Services/7094358.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Maverick-Plumbing-Services/7094358.html",",","33 Ventura Ave","NS","B2G 5C6","","Get directions","https://www.yellowpages.ca/merchant/directions/7094358/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-301-1485","https://www.yellowpages.ca/merchant/directions/7094358/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Halverson-Plumbing-Heating/4326594.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Halverson Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Halverson-Plumbing-Heating/4326594.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Halverson-Plumbing-Heating/4326594.html",", ,","96 Trout Brook Rd","Tatamagouche","NS","B0K 1V0","Get directions","https://www.yellowpages.ca/merchant/directions/4326594/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  12:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Tatamagouche/Halverson-Plumbing-Heating/4326594.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-657-2025","https://www.yellowpages.ca/merchant/directions/4326594/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Solstice-Plumbing-Maintenance/8101185.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Solstice Plumbing & Maintenance","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Solstice-Plumbing-Maintenance/8101185.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Solstice-Plumbing-Maintenance/8101185.html",", ,","75 Linacy Rd RR 1","New Glasgow","NS","B2H 5C4","Get directions","https://www.yellowpages.ca/merchant/directions/8101185/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-921-0921","https://www.yellowpages.ca/merchant/directions/8101185/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Utma-Hps/103128724.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Utma Hps","https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Utma-Hps/103128724.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Utma-Hps/103128724.html",", ,","357 East Chezzetcook Rd","East Chezzetcook","NS","B0J 2L0","Get directions","https://www.yellowpages.ca/merchant/directions/103128724/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Utma-Hps/103128724.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-456-9122","https://www.yellowpages.ca/merchant/directions/103128724/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Pictou/Gordon-H-Chapman-Plbg-Htg/104374391.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Gordon H Chapman Plbg & Htg","https://www.yellowpages.ca/bus/Nova-Scotia/Pictou/Gordon-H-Chapman-Plbg-Htg/104374391.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Pictou/Gordon-H-Chapman-Plbg-Htg/104374391.html",",","Pictou","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-485-6988","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Lyons-Brook/Mike-Chapman-Heating-Plumbing-Inc/104419993.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Mike Chapman Heating & Plumbing Inc","https://www.yellowpages.ca/bus/Nova-Scotia/Lyons-Brook/Mike-Chapman-Heating-Plumbing-Inc/104419993.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Lyons-Brook/Mike-Chapman-Heating-Plumbing-Inc/104419993.html",", ,","109 Blackie Rd","Lyons Brook","NS","B0K 1H0","Get directions","https://www.yellowpages.ca/merchant/directions/104419993/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-382-2125","https://www.yellowpages.ca/merchant/directions/104419993/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Pettipas-Plumbing-Septic-Tank-Pumping-Services/102480002.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Pettipas Plumbing & Septic Tank Pumping Services","https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Pettipas-Plumbing-Septic-Tank-Pumping-Services/102480002.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/East-Chezzetcook/Pettipas-Plumbing-Septic-Tank-Pumping-Services/102480002.html",", ,","594 East Chezzetcook Rd","East Chezzetcook","NS","B0J 2L0","Get directions","https://www.yellowpages.ca/merchant/directions/102480002/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-827-3366","https://www.yellowpages.ca/merchant/directions/102480002/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/MacGregor-Brown-Plumbing-Heating/104587010.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","MacGregor Brown Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/MacGregor-Brown-Plumbing-Heating/104587010.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/MacGregor-Brown-Plumbing-Heating/104587010.html",", ,","24 Vista Ln","Mount Uniacke","NS","B0N 1Z0","Get directions","https://www.yellowpages.ca/merchant/directions/104587010/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/MacGregor-Brown-Plumbing-Heating/104587010.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-706-7156","https://www.yellowpages.ca/merchant/directions/104587010/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/bf6b37cb4307ef6d814d023a1833547f955c5964?redirect=https%3A%2F%2Fwww.macgregorbrownplumbingandheating.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Fletchers-Lake/Lee-Castle-s-Plumbing-Heating/101070552.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Lee Castle's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Fletchers-Lake/Lee-Castle-s-Plumbing-Heating/101070552.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Fletchers-Lake/Lee-Castle-s-Plumbing-Heating/101070552.html",", ,","21 Holland Rd","Fletchers Lake","NS","B2T 1J3","Get directions","https://www.yellowpages.ca/merchant/directions/101070552/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  6:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Fletchers-Lake/Lee-Castle-s-Plumbing-Heating/101070552.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-860-1640","https://www.yellowpages.ca/merchant/directions/101070552/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/4343dcf7dfb726c99cce9eebc35e9cf16c35551e?redirect=http%3A%2F%2Fwww.leecastleplumbingltd.com%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Eternity-Mechanical/101708639.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Eternity Mechanical","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Eternity-Mechanical/101708639.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Eternity-Mechanical/101708639.html",", ,","35 River John Rd","River John","NS","B0K 1N0","Get directions","https://www.yellowpages.ca/merchant/directions/101708639/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Eternity-Mechanical/101708639.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-890-1791","https://www.yellowpages.ca/merchant/directions/101708639/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/c47e572e330b9c58c50117557f6f76ac4a2e87d8?redirect=http%3A%2F%2Fwww.facebook.com%2FEternityMech%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Beaver-Bank/Homerun-Plumbing-Renovations/104341823.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Homerun Plumbing & Renovations","https://www.yellowpages.ca/bus/Nova-Scotia/Beaver-Bank/Homerun-Plumbing-Renovations/104341823.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Beaver-Bank/Homerun-Plumbing-Renovations/104341823.html",", ,","2409 Beaver Bank Rd","Beaver Bank","NS","B4G 1E5","Get directions","https://www.yellowpages.ca/merchant/directions/104341823/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","782-640-2222","https://www.yellowpages.ca/merchant/directions/104341823/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
